name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"cell_eta[1436]",-0.0016057,0.00467831,0.993003,-1.63304,-0.000707773,1.62339,45053,inf,0.999998
"cell_eta[1437]",-0.0293776,0.00466305,0.989765,-1.65107,-0.0351985,1.58752,45053,inf,0.999992
"cell_eta[1438]",-0.00690552,0.00468496,0.994414,-1.63262,-0.00450278,1.63457,45053,inf,0.999978
"cell_eta[1439]",-0.0692288,0.0046691,0.991048,-1.70041,-0.0712368,1.55559,45053,inf,0.999981
"cell_eta[1440]",0.00322867,0.00471873,1.00158,-1.64629,0.00493424,1.64796,45053,inf,0.999983
"cell_eta[1441]",-0.00213524,0.00469639,0.996841,-1.64394,0.00445342,1.6308,45053,inf,1.00004
"cell_eta[1442]",-0.123356,0.00459697,0.975739,-1.73118,-0.123871,1.46631,45053,inf,0.999978
"cell_eta[1443]",-0.0103881,0.00471399,1.00058,-1.66412,-0.0109749,1.63696,45053,inf,0.999978
"cell_eta[1444]",-0.000778906,0.00468972,0.995426,-1.65069,0.00400106,1.63067,45053,inf,0.99999
"cell_eta[1445]",-0.0898319,0.00460289,0.976995,-1.69928,-0.0900251,1.52513,45053,inf,0.999987
"cell_eta[1446]",0.271104,0.00474695,1.00757,-1.38748,0.27621,1.92987,45053,inf,0.999988
"cell_eta[1447]",-0.0153529,0.00465526,0.988111,-1.64645,-0.0192395,1.60562,45053,inf,0.999985
"cell_eta[1448]",-0.0267014,0.00471418,1.00062,-1.67102,-0.0225335,1.62133,45053,inf,0.999982
"cell_eta[1449]",-0.000922092,0.00476669,1.01176,-1.68235,-0.0024157,1.66295,45053,inf,0.999981
"cell_eta[1450]",-0.0111977,0.00472139,1.00215,-1.6652,-0.0124074,1.64157,45053,inf,1.00003
"cell_eta[1451]",-0.0150866,0.00470289,0.998221,-1.64945,-0.0199563,1.62563,45053,inf,0.99998
"cell_eta[1452]",-0.0167612,0.00468751,0.994955,-1.64888,-0.0182637,1.62632,45053,inf,0.999978
"cell_eta[1453]",-0.0127489,0.00468563,0.994556,-1.64732,-0.0109195,1.62716,45053,inf,0.999978
"cell_eta[1454]",-0.00843017,0.00471525,1.00085,-1.65718,-0.00719041,1.62749,45053,inf,0.999981
"cell_eta[1455]",-0.0124198,0.00470436,0.998532,-1.66945,-0.0134557,1.6243,45053,inf,0.999978
"cell_eta[1456]",-0.0214768,0.00466179,0.989496,-1.63891,-0.0219673,1.61061,45053,inf,0.999998
"cell_eta[1457]",-0.00248363,0.00468886,0.995242,-1.64442,-0.0033755,1.64868,45053,inf,0.999995
"cell_eta[1458]",-0.0162754,0.00472417,1.00274,-1.65864,-0.0193569,1.62204,45053,inf,0.999978
"cell_eta[1459]",-0.0101668,0.00473019,1.00402,-1.66536,-0.00982113,1.63575,45053,inf,0.999985
"cell_eta[1460]",-0.0147296,0.0047179,1.00141,-1.65739,-0.0132308,1.62886,45053,inf,0.999999
"cell_eta[1461]",-0.0143363,0.00464971,0.986932,-1.64273,-0.0165675,1.60688,45053,inf,0.99999
"cell_eta[1462]",0.00316719,0.00472716,1.00337,-1.64054,0.00116025,1.65176,45053,inf,0.999978
"cell_eta[1463]",-0.050324,0.00467948,0.993252,-1.6901,-0.0445624,1.57432,45053,inf,0.999983
"cell_eta[1464]",-0.0231832,0.00472807,1.00357,-1.67681,-0.0246923,1.62973,45053,inf,0.999981
"cell_eta[1465]",-0.0213736,0.00470702,0.999098,-1.66694,-0.0204707,1.61558,45053,inf,0.999978
"cell_eta[1466]",-0.0161632,0.00472022,1.0019,-1.66784,-0.0194907,1.6362,45053,inf,0.999978
"cell_eta[1467]",-0.0265064,0.00473245,1.0045,-1.68599,-0.0314506,1.63342,45053,inf,0.999986
"cell_eta[1468]",-0.00962246,0.00469538,0.996628,-1.65286,-0.00927483,1.63526,45053,inf,0.999982
"cell_eta[1469]",-0.0195913,0.00469871,0.997333,-1.66019,-0.0213438,1.62753,45053,inf,0.999988
"cell_eta[1470]",-0.039062,0.00470017,0.997644,-1.67357,-0.0363727,1.6004,45053,inf,0.999979
"cell_eta[1471]",-0.00169175,0.00467759,0.992852,-1.63137,-0.00315952,1.63738,45053,inf,0.999981
"cell_eta[1472]",-0.0537744,0.00464723,0.986408,-1.67855,-0.0523613,1.56188,45053,inf,0.99998
"cell_eta[1473]",-0.0340775,0.00468231,0.993853,-1.68336,-0.0277069,1.60051,45053,inf,0.999982
"cell_eta[1474]",-0.039134,0.00462732,0.98218,-1.65416,-0.0397427,1.58629,45053,inf,0.999983
"cell_eta[1475]",-0.209647,0.00459311,0.974919,-1.80632,-0.209541,1.40596,45053,inf,0.99998
"cell_eta[1476]",0.0682421,0.00451013,0.957305,-1.51534,0.0765685,1.64004,45053,inf,0.999996
"cell_eta[1477]",-0.0165881,0.00466663,0.990524,-1.63614,-0.0199367,1.61642,45053,inf,0.999978
"cell_eta[1478]",0.227511,0.00470035,0.997681,-1.42601,0.235898,1.85636,45053,inf,1
"cell_eta[1479]",-0.00225265,0.00471021,0.999775,-1.662,0.000285641,1.64044,45053,inf,0.99998
"cell_eta[1480]",-0.0112529,0.0047177,1.00136,-1.64302,-0.0159983,1.6324,45053,inf,0.99998
"cell_eta[1481]",-0.0257842,0.00466507,0.990194,-1.6512,-0.0211983,1.58763,45053,inf,0.999988
"cell_eta[1482]",-0.00771622,0.004706,0.998881,-1.65701,-0.0081426,1.62879,45053,inf,0.999995
"cell_eta[1483]",-0.0130988,0.00466944,0.991121,-1.64538,-0.0134116,1.60548,45053,inf,0.99998
"cell_eta[1484]",-0.00344406,0.0047004,0.997692,-1.64423,-0.00966586,1.64567,45053,inf,1
"cell_eta[1485]",-0.0243849,0.00470249,0.998136,-1.66503,-0.0223943,1.63149,45053,inf,0.99998
"cell_eta[1486]",-0.0676803,0.00464023,0.984921,-1.6912,-0.067375,1.55478,45053,inf,0.999979
"cell_eta[1487]",0.267325,0.00470656,0.998999,-1.37675,0.272273,1.8943,45053,inf,0.999983
"cell_eta[1488]",0.168882,0.00462736,0.98219,-1.45433,0.17439,1.76735,45053,inf,0.999985
"cell_eta[1489]",-0.0131868,0.00469595,0.996748,-1.65061,-0.0111866,1.6299,45053,inf,0.999982
"cell_eta[1490]",-0.0537653,0.00463423,0.983647,-1.67677,-0.0522691,1.56716,45053,inf,0.999978
"cell_eta[1491]",-0.160206,0.00461085,0.978684,-1.77932,-0.154662,1.43525,45053,inf,0.999981
"cell_eta[1492]",-0.041001,0.00466998,0.991235,-1.68213,-0.042446,1.57875,45053,inf,0.999978
"cell_eta[1493]",-0.0343927,0.00468821,0.995105,-1.67536,-0.032936,1.60135,45053,inf,0.999979
