name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"mu_indiv[370]",0.17146,0.00159498,0.313518,-0.353723,0.17712,0.674879,38638,inf,0.999996
"mu_indiv[371]",-0.897687,0.00164928,0.324192,-1.44452,-0.884932,-0.384196,38638,inf,0.999977
"mu_indiv[372]",-1.40868,0.00289491,0.56904,-2.37929,-1.38927,-0.516967,38638,inf,1.00006
"mu_indiv[373]",-0.625263,0.0029665,0.583112,-1.62204,-0.598106,0.289804,38638,inf,0.999974
"mu_indiv[374]",-2.66637,0.00354142,0.696121,-3.83238,-2.65271,-1.55541,38638,inf,1.00001
"mu_indiv[375]",-1.56803,0.00313058,0.615364,-2.6101,-1.54561,-0.593714,38638,inf,0.999976
"mu_indiv[376]",-0.872647,0.00623008,0.615832,-1.93554,-0.843542,0.0812063,9770.95,inf,0.999975
"mu_indiv[377]",-0.81396,0.0027281,0.536251,-1.71506,-0.801306,0.047594,38638,inf,1
"mu_indiv[378]",-2.60735,0.003942,0.774862,-3.91098,-2.58841,-1.36442,38638,inf,0.999974
"mu_indiv[379]",-2.12416,0.00372625,0.732452,-3.3584,-2.11024,-0.957331,38638,inf,0.999977
"mu_indiv[380]",-1.18598,0.00286765,0.56368,-2.15008,-1.16338,-0.296947,38638,inf,0.999976
"mu_indiv[381]",-0.171411,0.00281623,0.553574,-1.11551,-0.150692,0.704006,38638,inf,0.99999
"mu_indiv[382]",0.998448,0.00169629,0.333432,0.442294,1.00361,1.53604,38638,inf,0.999977
"mu_indiv[383]",-2.17274,0.00351409,0.690749,-3.34922,-2.14601,-1.07572,38638,inf,0.999987
"mu_indiv[384]",0.195393,0.00199983,0.393097,-0.462551,0.205714,0.821163,38638,inf,0.999974
"mu_indiv[385]",-2.53327,0.00373159,0.733502,-3.76893,-2.51386,-1.36749,38638,inf,0.999992
"mu_indiv[386]",-2.82756,0.00390948,0.768469,-4.12149,-2.80554,-1.59863,38638,inf,0.999978
"mu_indiv[387]",-1.86263,0.00433866,0.852831,-3.32837,-1.8088,-0.568296,38638,inf,0.999978
"mu_indiv[388]",-1.76155,0.00382204,0.751281,-3.04385,-1.72844,-0.578837,38638,inf,0.999995
"mu_indiv[389]",-2.49224,0.00416073,0.817856,-3.8639,-2.47474,-1.17202,38638,inf,1.00001
"mu_indiv[390]",-2.49288,0.00384186,0.755178,-3.75544,-2.48219,-1.2787,38638,inf,0.999997
"mu_indiv[391]",-2.6194,0.00395765,0.777938,-3.92069,-2.60011,-1.36107,38638,inf,0.999974
"mu_indiv[392]",-2.33246,0.00268334,0.527452,-3.23049,-2.31307,-1.50152,38638,inf,1.00002
"mu_indiv[393]",-0.952173,0.00332688,0.653949,-2.06961,-0.92454,0.0716368,38638,inf,0.999983
"mu_indiv[394]",-2.13799,0.00356203,0.700172,-3.32626,-2.10775,-1.04594,38638,inf,1.00002
"mu_indiv[395]",-2.3653,0.00391683,0.769915,-3.66747,-2.34263,-1.14155,38638,inf,0.999992
"mu_indiv[396]",-2.57997,0.00461478,0.907106,-4.12346,-2.54995,-1.14871,38638,inf,1.00001
"mu_indiv[397]",-2.45016,0.00405541,0.797154,-3.81828,-2.41877,-1.1974,38638,inf,0.999988
"mu_indiv[398]",-1.6897,0.00356549,0.700853,-2.8947,-1.65354,-0.608784,38638,inf,1.00005
"mu_indiv[399]",-2.58573,0.0042725,0.839826,-4.01471,-2.55752,-1.2619,38638,inf,0.999995
"mu_indiv[400]",-3.16697,0.00452254,0.888975,-4.66683,-3.13738,-1.77363,38638,inf,0.999974
"mu_indiv[401]",-3.65521,0.00352607,0.693103,-4.80982,-3.64593,-2.53147,38638,inf,0.999978
"mu_indiv[402]",-3.33929,0.00274674,0.539914,-4.25926,-3.31804,-2.49055,38638,inf,0.999976
"mu_indiv[403]",0.350635,0.00250012,0.491438,-0.48768,0.369177,1.12681,38638,inf,0.999983
"mu_indiv[404]",-1.23204,0.00249579,0.490587,-2.06206,-1.2184,-0.452856,38638,inf,1.00001
"mu_indiv[405]",-2.45804,0.0021918,0.430833,-3.19093,-2.4407,-1.77383,38638,inf,1.00003
"mu_indiv[406]",-2.29727,0.00272475,0.535593,-3.20562,-2.28078,-1.44336,38638,inf,0.999976
"mu_indiv[407]",-0.625362,0.00268384,0.527551,-1.51918,-0.607977,0.210747,38638,inf,0.999992
"mu_indiv[408]",-1.35156,0.00226941,0.446089,-2.11223,-1.33804,-0.643647,38638,inf,0.999974
"mu_indiv[409]",-2.85363,0.00289927,0.569896,-3.81872,-2.83847,-1.94334,38638,inf,1.00001
"mu_indiv[410]",-0.542224,0.00282566,0.555427,-1.48237,-0.525643,0.340704,38638,inf,1.00007
"mu_indiv[411]",-1.57533,0.003511,0.690141,-2.7256,-1.56517,-0.45657,38638,inf,1.00003
"mu_indiv[412]",-2.61677,0.00327136,0.643037,-3.7039,-2.60254,-1.58802,38638,inf,0.99998
"mu_indiv[413]",0.398744,0.00243149,0.477948,-0.428009,0.422042,1.14364,38638,inf,0.999975
"mu_indiv[414]",-0.77722,0.00250393,0.492187,-1.61318,-0.759568,0.00550239,38638,inf,1.00002
"mu_indiv[415]",-3.58404,0.00279263,0.548934,-4.50999,-3.5656,-2.71273,38638,inf,0.999987
"mu_indiv[416]",0.628509,0.00266316,0.523486,-0.294241,0.662762,1.42354,38638,inf,1.00006
"mu_indiv[417]",-0.119128,0.00323841,0.63656,-1.21771,-0.0887544,0.874846,38638,inf,0.999979
