program,2,1,0,3,5,4,6,8,7,-1,9,-2
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_184/stochastic-volatility.stan,1.0,1.0,1.0,21.0,11.0,21.0,777.0,3.0,250.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_7/stochastic-volatility.stan,9.0,5.0,4.0,31.0,16.0,32.0,69.0,5.0,29.0,0.0,20.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_319/stochastic-volatility.stan,9.0,5.0,4.0,29.0,17.0,29.0,781.0,4.0,249.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_297/stochastic-volatility.stan,4.0,3.0,4.0,28.0,15.0,34.0,781.0,5.0,250.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_21/stochastic-volatility.stan,7.0,5.0,4.0,34.0,13.0,37.0,785.0,6.0,255.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_337/stochastic-volatility.stan,7.0,6.0,4.0,37.0,15.0,35.0,783.0,6.0,255.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_204/stochastic-volatility.stan,9.0,6.0,4.0,40.0,24.0,47.0,790.0,8.0,261.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_486/stochastic-volatility.stan,9.0,4.0,3.0,29.0,13.0,33.0,782.0,5.0,254.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_245/stochastic-volatility.stan,9.0,5.0,4.0,31.0,15.0,32.0,782.0,5.0,251.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_264/stochastic-volatility.stan,9.0,4.0,3.0,29.0,13.0,33.0,782.0,5.0,254.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_346/stochastic-volatility.stan,7.0,6.0,4.0,37.0,15.0,35.0,783.0,6.0,255.0,0.0,266.0,1.0
