program,0,1,2,-1,3
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_131/normal_mixture_k_prop.stan,1029.0,1104.0,600.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_476/normal_mixture_k_prop.stan,1028.0,1100.0,593.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_349/normal_mixture_k_prop.stan,277.0,335.0,282.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_369/normal_mixture_k_prop.stan,1023.0,1083.0,581.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_272/normal_mixture_k_prop.stan,1029.0,1105.0,602.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_455/normal_mixture_k_prop.stan,1029.0,1106.0,601.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_226/normal_mixture_k_prop.stan,1030.0,1120.0,608.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_97/normal_mixture_k_prop.stan,1030.0,1118.0,607.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_158/normal_mixture_k_prop.stan,1029.0,1104.0,600.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_223/normal_mixture_k_prop.stan,277.0,338.0,60.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_371/normal_mixture_k_prop.stan,1029.0,1099.0,595.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_362/normal_mixture_k_prop.stan,1024.0,1087.0,129.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_378/normal_mixture_k_prop.stan,35.0,104.0,53.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_456/normal_mixture_k_prop.stan,1028.0,1100.0,596.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_192/normal_mixture_k_prop.stan,527.0,586.0,98.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_572/normal_mixture_k_prop.stan,527.0,586.0,529.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_266/normal_mixture_k_prop.stan,1027.0,1081.0,631.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_45/normal_mixture_k_prop.stan,1029.0,1104.0,600.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_22/normal_mixture_k_prop.stan,1028.0,1097.0,592.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_115/normal_mixture_k_prop.stan,1027.0,1085.0,584.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_234/normal_mixture_k_prop.stan,1028.0,1099.0,592.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_315/normal_mixture_k_prop.stan,524.0,588.0,96.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_257/normal_mixture_k_prop.stan,1024.0,1091.0,587.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_157/normal_mixture_k_prop.stan,1027.0,1087.0,585.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_532/normal_mixture_k_prop.stan,1027.0,1086.0,586.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_449/normal_mixture_k_prop.stan,527.0,586.0,529.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_348/normal_mixture_k_prop.stan,1028.0,1100.0,593.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_462/normal_mixture_k_prop.stan,527.0,586.0,41.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_383/normal_mixture_k_prop.stan,1029.0,1104.0,600.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_562/normal_mixture_k_prop.stan,274.0,339.0,59.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_417/normal_mixture_k_prop.stan,1027.0,1088.0,587.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_13/normal_mixture_k_prop.stan,1027.0,1088.0,587.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_232/normal_mixture_k_prop.stan,1020.0,1083.0,583.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_345/normal_mixture_k_prop.stan,1020.0,1089.0,586.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_540/normal_mixture_k_prop.stan,1028.0,1100.0,593.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_85/normal_mixture_k_prop.stan,1026.0,1100.0,594.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_311/normal_mixture_k_prop.stan,527.0,596.0,536.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_18/normal_mixture_k_prop.stan,1027.0,1088.0,593.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_472/normal_mixture_k_prop.stan,1027.0,1086.0,586.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_113/normal_mixture_k_prop.stan,1027.0,1086.0,530.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_24/normal_mixture_k_prop.stan,1029.0,1101.0,594.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_321/normal_mixture_k_prop.stan,527.0,586.0,41.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_202/normal_mixture_k_prop.stan,1029.0,1104.0,600.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_536/normal_mixture_k_prop.stan,1023.0,1079.0,581.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_77/normal_mixture_k_prop.stan,1028.0,1099.0,592.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_39/normal_mixture_k_prop.stan,1028.0,1125.0,614.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_27/normal_mixture_k_prop.stan,1027.0,1086.0,586.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_25/normal_mixture_k_prop.stan,1027.0,1085.0,584.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_48/normal_mixture_k_prop.stan,1027.0,1079.0,580.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_596/normal_mixture_k_prop.stan,1027.0,1102.0,598.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_463/normal_mixture_k_prop.stan,1027.0,1086.0,586.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_101/normal_mixture_k_prop.stan,154.0,229.0,62.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_422/normal_mixture_k_prop.stan,1025.0,1073.0,578.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_193/normal_mixture_k_prop.stan,1027.0,1085.0,584.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_329/normal_mixture_k_prop.stan,152.0,211.0,163.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_392/normal_mixture_k_prop.stan,1025.0,1080.0,580.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_112/normal_mixture_k_prop.stan,1029.0,1104.0,420.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_563/normal_mixture_k_prop.stan,1028.0,1102.0,594.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_525/normal_mixture_k_prop.stan,279.0,354.0,298.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_256/normal_mixture_k_prop.stan,277.0,338.0,60.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_103/normal_mixture_k_prop.stan,1030.0,1115.0,605.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_316/normal_mixture_k_prop.stan,1031.0,1122.0,614.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_442/normal_mixture_k_prop.stan,1024.0,1081.0,296.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_43/normal_mixture_k_prop.stan,1028.0,1099.0,592.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_577/normal_mixture_k_prop.stan,1028.0,1125.0,614.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_230/normal_mixture_k_prop.stan,1027.0,1086.0,586.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_40/normal_mixture_k_prop.stan,1023.0,1086.0,510.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_502/normal_mixture_k_prop.stan,1025.0,1078.0,523.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_567/normal_mixture_k_prop.stan,1028.0,1100.0,593.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_38/normal_mixture_k_prop.stan,1029.0,1104.0,601.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_487/normal_mixture_k_prop.stan,1027.0,1081.0,581.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_318/normal_mixture_k_prop.stan,1029.0,1104.0,600.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_524/normal_mixture_k_prop.stan,1027.0,1081.0,36.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_86/normal_mixture_k_prop.stan,527.0,586.0,98.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_457/normal_mixture_k_prop.stan,1027.0,1086.0,586.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_241/normal_mixture_k_prop.stan,1031.0,1114.0,608.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_189/normal_mixture_k_prop.stan,1027.0,1088.0,587.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_244/normal_mixture_k_prop.stan,1027.0,1086.0,586.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_433/normal_mixture_k_prop.stan,1028.0,1097.0,591.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_553/normal_mixture_k_prop.stan,1029.0,1103.0,596.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_358/normal_mixture_k_prop.stan,1024.0,1080.0,580.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_196/normal_mixture_k_prop.stan,1030.0,1118.0,602.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_147/normal_mixture_k_prop.stan,1027.0,1081.0,581.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_263/normal_mixture_k_prop.stan,1028.0,1099.0,591.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_556/normal_mixture_k_prop.stan,527.0,579.0,523.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_514/normal_mixture_k_prop.stan,1028.0,1105.0,601.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_435/normal_mixture_k_prop.stan,1027.0,1082.0,587.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_509/normal_mixture_k_prop.stan,1020.0,1078.0,584.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_381/normal_mixture_k_prop.stan,154.0,229.0,177.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_486/normal_mixture_k_prop.stan,154.0,228.0,60.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_98/normal_mixture_k_prop.stan,1021.0,1079.0,583.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_216/normal_mixture_k_prop.stan,524.0,587.0,528.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_258/normal_mixture_k_prop.stan,1024.0,1089.0,586.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_522/normal_mixture_k_prop.stan,1025.0,1098.0,597.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_531/normal_mixture_k_prop.stan,1028.0,1096.0,589.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_56/normal_mixture_k_prop.stan,1027.0,1086.0,565.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_444/normal_mixture_k_prop.stan,1025.0,1078.0,579.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_291/normal_mixture_k_prop.stan,1029.0,1106.0,601.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_11/normal_mixture_k_prop.stan,1024.0,1089.0,586.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_450/normal_mixture_k_prop.stan,527.0,585.0,96.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_271/normal_mixture_k_prop.stan,1027.0,1088.0,587.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_261/normal_mixture_k_prop.stan,1028.0,1095.0,43.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_465/normal_mixture_k_prop.stan,1029.0,1104.0,600.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_284/normal_mixture_k_prop.stan,527.0,584.0,528.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_448/normal_mixture_k_prop.stan,1027.0,1087.0,588.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_508/normal_mixture_k_prop.stan,1029.0,1108.0,596.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_29/normal_mixture_k_prop.stan,1027.0,1086.0,41.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_274/normal_mixture_k_prop.stan,1025.0,1078.0,579.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_250/normal_mixture_k_prop.stan,91.0,166.0,61.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_482/normal_mixture_k_prop.stan,1027.0,1082.0,42.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_470/normal_mixture_k_prop.stan,1030.0,1123.0,615.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_354/normal_mixture_k_prop.stan,1028.0,1100.0,593.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_399/normal_mixture_k_prop.stan,152.0,211.0,163.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_249/normal_mixture_k_prop.stan,1027.0,1078.0,578.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_179/normal_mixture_k_prop.stan,1021.0,1079.0,584.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_20/normal_mixture_k_prop.stan,152.0,211.0,48.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_346/normal_mixture_k_prop.stan,527.0,585.0,527.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_452/normal_mixture_k_prop.stan,1031.0,1122.0,614.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_206/normal_mixture_k_prop.stan,1029.0,1104.0,600.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_50/normal_mixture_k_prop.stan,1024.0,1089.0,586.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_42/normal_mixture_k_prop.stan,1029.0,1100.0,601.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_551/normal_mixture_k_prop.stan,1028.0,1100.0,593.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_278/normal_mixture_k_prop.stan,1028.0,1099.0,591.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_591/normal_mixture_k_prop.stan,1027.0,1086.0,41.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_93/normal_mixture_k_prop.stan,1029.0,1104.0,600.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_182/normal_mixture_k_prop.stan,1027.0,1086.0,586.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-213819092582/progs20190621-213819092582_prob_rand_310/normal_mixture_k_prop.stan,1027.0,1086.0,586.0,1.0,0.0
